Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,Operator,Finished Product,First Seen,Last Seen
14952,2026-05-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-05-21,5:55AM,,18:05:00,LBS,11518.0,11518.0,0.0,Plus Materials,,1209.39,1209.42,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14954,2026-05-20,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-05-21,5:56AM,,18:04:00,LBS,1621.0,1621.0,0.0,Plus Materials,,173.4658,173.47,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14960,2026-05-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-05-21,5:57AM,,18:03:00,LBS,4722.0,4722.0,0.0,Plus Materials,,495.81,495.81,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14962,2026-05-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-05-21,5:57AM,,18:03:00,LBS,5941.0,5941.0,0.0,Plus Materials,,623.805,623.82,0.0,,,52,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14967,2026-05-21,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-05-22,5:47AM,,18:13:00,LBS,1010.0,1010.0,0.0,Plus Materials,,0.0,0.0,0.0,,,8,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14971,2026-05-21,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-05-22,5:47AM,,18:13:00,LBS,8779.0,8779.0,0.0,Plus Materials,,921.7965,921.8,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14973,2026-05-21,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-05-22,5:48AM,,18:12:00,LBS,7076.0,7076.0,0.0,Plus Materials,,742.98,743.0,0.0,,,0,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14974,2026-05-21,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-05-22,5:48AM,,18:12:00,LBS,3355.0,3355.0,0.0,Plus Materials,,192.874,192.88,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14975,2026-05-21,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-05-22,5:48AM,,18:12:00,LBS,6338.0,6338.0,0.0,Plus Materials,,678.2381,678.23,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14977,2026-05-21,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-05-22,5:48AM,,18:12:00,LBS,6768.0,6768.0,0.0,Plus Materials,,0.0,0.0,0.0,,,35,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14981,2026-05-21,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-05-22,5:49AM,,18:11:00,LBS,6372.0,6372.0,0.0,Plus Materials,,669.06,669.06,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14983,2026-05-21,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-05-22,5:49AM,,18:11:00,LBS,11910.0,11910.0,0.0,Plus Materials,,1250.55,1250.58,0.0,,,45,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14985,2026-05-21,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-05-22,5:50AM,,18:10:00,LBS,5273.0,5273.0,0.0,Plus Materials,,564.2738,564.27,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14991,2026-05-21,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-05-22,5:51AM,,18:09:00,LBS,5110.0,5110.0,0.0,Plus Materials,,536.55,536.55,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14993,2026-05-21,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-05-22,5:51AM,,18:09:00,LBS,6290.0,6290.0,0.0,Plus Materials,,660.45,660.46,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14998,2026-05-21,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-21,2:07PM,,09:53:00,LBS,8500.0,8500.0,0.0,Plus Materials,,1139.7727,1139.77,0.0,,,22,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
14999,2026-05-22,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-05-26,5:49AM,,18:11:00,LBS,9507.0,9507.0,0.0,Plus Materials,,-293.2919,-293.31,0.0,,,62,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15003,2026-05-22,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-05-26,5:49AM,,18:11:00,LBS,9921.0,9921.0,0.0,Plus Materials,,1041.705,1041.71,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15005,2026-05-22,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-05-26,5:50AM,,18:10:00,LBS,10177.0,10177.0,0.0,Plus Materials,,-712.39,-712.39,0.0,,,8,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15006,2026-05-22,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-05-26,5:50AM,,18:10:00,LBS,1415.0,1415.0,0.0,Plus Materials,,84.9,84.9,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15007,2026-05-22,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-05-26,5:50AM,,18:10:00,LBS,5554.0,5554.0,0.0,Plus Materials,,594.3406,594.35,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15009,2026-05-22,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-05-26,5:50AM,,18:10:00,LBS,987.0,987.0,0.0,Plus Materials,,-29.61,-29.61,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15013,2026-05-22,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-05-26,5:51AM,,18:09:00,LBS,7936.0,7936.0,0.0,Plus Materials,,833.2838,833.28,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15015,2026-05-22,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-05-26,5:51AM,,18:09:00,LBS,7263.0,7263.0,0.0,Plus Materials,,762.615,762.65,0.0,,,49,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15017,2026-05-22,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-05-26,5:52AM,,18:08:00,LBS,1982.0,1982.0,0.0,Plus Materials,,212.0966,212.1,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15023,2026-05-22,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-05-26,5:53AM,,18:07:00,LBS,4612.0,4612.0,0.0,Plus Materials,,484.265,484.26,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15025,2026-05-22,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-05-26,5:53AM,,18:07:00,LBS,8371.0,8371.0,0.0,Plus Materials,,878.9563,878.99,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15030,2026-05-22,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-22,6:08AM,,17:52:00,LBS,8500.0,8500.0,0.0,Plus Materials,,637.5,637.5,0.0,,,18,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15031,2026-05-22,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-22,6:10AM,,17:50:00,LBS,3400.0,3400.0,0.0,Plus Materials,,255.0,255.0,0.0,,,19,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15032,2026-05-22,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-22,6:12AM,,17:48:00,LBS,3400.0,3400.0,0.0,Plus Materials,,340.0,340.0,0.0,,,23,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15033,2026-05-26,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-05-27,5:02AM,,18:58:00,LBS,6502.0,6502.0,0.0,Plus Materials,,1073.3517,1073.36,0.0,,,14,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15037,2026-05-26,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-05-27,5:02AM,,18:58:00,LBS,1584.0,1584.0,0.0,Plus Materials,,158.4,158.4,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15039,2026-05-26,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-05-27,5:03AM,,18:57:00,LBS,9612.0,9612.0,0.0,Plus Materials,,1009.26,1009.28,0.0,,,0,10,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15040,2026-05-26,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-05-27,5:03AM,,18:57:00,LBS,775.0,775.0,0.0,Plus Materials,,35.6404,35.64,0.0,,,18,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15041,2026-05-26,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-05-27,5:03AM,,18:57:00,LBS,4380.0,4380.0,0.0,Plus Materials,,463.267,463.28,0.0,,,39,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15043,2026-05-26,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-05-27,5:04AM,,18:56:00,LBS,7778.0,7778.0,0.0,Plus Materials,,213.895,213.91,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15047,2026-05-26,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-05-27,5:04AM,,18:56:00,LBS,7929.0,7929.0,0.0,Plus Materials,,832.545,832.56,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15049,2026-05-26,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-05-27,5:05AM,,18:55:00,LBS,8990.0,8990.0,0.0,Plus Materials,,943.95,943.98,0.0,,,37,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15051,2026-05-26,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-05-27,5:05AM,,18:55:00,LBS,3949.0,3949.0,0.0,Plus Materials,,417.6803,417.68,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15057,2026-05-26,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-05-27,5:06AM,,18:54:00,LBS,5168.0,5168.0,0.0,Plus Materials,,542.6357,542.64,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15064,2026-05-26,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-26,6:03AM,,17:57:00,LBS,5760.0,5760.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15065,2026-05-26,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-26,6:05AM,,17:55:00,LBS,12750.0,12750.0,0.0,Plus Materials,,956.25,956.25,0.0,,,29,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15066,2026-05-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-05-28,5:49AM,,18:11:00,LBS,4799.0,4799.0,0.0,Plus Materials,,897.4794,897.48,0.0,,,9,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15070,2026-05-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-05-28,5:50AM,,18:10:00,LBS,9918.0,9918.0,0.0,Plus Materials,,1041.39,1041.39,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15072,2026-05-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-05-28,5:50AM,,18:10:00,LBS,9226.0,9226.0,0.0,Plus Materials,,968.73,968.74,0.0,,,0,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15073,2026-05-27,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-05-28,5:51AM,,18:09:00,LBS,3735.0,3735.0,0.0,Plus Materials,,122.7002,122.7,0.0,,,16,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15074,2026-05-27,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-05-28,5:51AM,,18:09:00,LBS,2301.0,2301.0,0.0,Plus Materials,,243.3737,243.37,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15076,2026-05-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-05-28,5:51AM,,18:09:00,LBS,6529.0,6529.0,0.0,Plus Materials,,253.0534,253.06,0.0,,,11,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15080,2026-05-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-05-28,5:52AM,,18:08:00,LBS,7629.0,7629.0,0.0,Plus Materials,,801.045,801.06,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15082,2026-05-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-05-28,5:52AM,,18:08:00,LBS,9120.0,9120.0,0.0,Plus Materials,,1824.0,1824.0,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15090,2026-05-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-05-28,5:53AM,,18:07:00,LBS,6764.0,6764.0,0.0,Plus Materials,,1285.16,1285.16,0.0,,,32,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15092,2026-05-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-05-28,5:54AM,,18:06:00,LBS,6772.0,6772.0,0.0,Plus Materials,,1286.68,1286.68,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15096,2026-05-27,PRN Southeast,COMPLETED,BALER,Posted,2026-05-28,5:54AM,,18:06:00,LBS,3455.0,4100.0,-645.0,Plus Materials,,168.42,341.17,172.75,,,8,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15097,2026-05-28,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-05-29,5:53AM,,18:07:00,LBS,3471.0,3471.0,0.0,Plus Materials,,181.2844,181.29,0.0,,,4,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15101,2026-05-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-05-29,5:53AM,,18:07:00,LBS,9534.0,9534.0,0.0,Plus Materials,,1811.46,1811.46,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15103,2026-05-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-05-29,5:54AM,,18:06:00,LBS,8444.0,8444.0,0.0,Plus Materials,,1604.36,1604.36,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15104,2026-05-28,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-05-29,5:54AM,,18:06:00,LBS,4630.0,4630.0,0.0,Plus Materials,,232.2412,232.24,0.0,,,13,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15107,2026-05-28,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-05-29,5:54AM,,18:06:00,LBS,2460.0,2460.0,0.0,Plus Materials,,115.5007,115.5,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15111,2026-05-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-05-29,5:55AM,,18:05:00,LBS,7995.0,7995.0,0.0,Plus Materials,,1519.05,1519.05,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15113,2026-05-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-05-29,5:55AM,,18:05:00,LBS,8960.0,8960.0,0.0,Plus Materials,,1653.592,1653.61,0.0,,,20,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15121,2026-05-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-05-29,5:57AM,,18:03:00,LBS,4952.0,4952.0,0.0,Plus Materials,,891.36,891.36,0.0,,,3,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15128,2026-05-29,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-05-29,5:25AM,,18:35:00,LBS,9350.0,9350.0,0.0,Plus Materials,,701.25,701.25,0.0,,,22,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15129,2026-05-29,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-06-01,5:48AM,,18:12:00,LBS,5425.0,5425.0,0.0,Plus Materials,,981.0187,981.02,0.0,,,7,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15133,2026-05-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-06-01,5:48AM,,18:12:00,LBS,5000.0,5000.0,0.0,Plus Materials,,922.7643,922.76,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15135,2026-05-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-06-01,5:49AM,,18:11:00,LBS,8971.0,8971.0,0.0,Plus Materials,,1591.3248,1591.32,0.0,,,20,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15136,2026-05-29,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-06-01,5:49AM,,18:11:00,LBS,5465.0,5465.0,0.0,Plus Materials,,273.0729,273.07,0.0,,,24,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15139,2026-05-29,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-06-01,5:50AM,,18:10:00,LBS,7237.0,7237.0,0.0,Plus Materials,,199.015,199.01,0.0,,,27,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15143,2026-05-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-06-01,5:50AM,,18:10:00,LBS,6349.0,6349.0,0.0,Plus Materials,,1126.2225,1126.23,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15145,2026-05-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-06-01,5:51AM,,18:09:00,LBS,12795.0,12795.0,0.0,Plus Materials,,1902.8682,1902.87,0.0,,,38,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15153,2026-05-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-06-01,5:52AM,,18:08:00,LBS,6780.0,6780.0,0.0,Plus Materials,,1202.6684,1202.67,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15155,2026-05-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-06-01,5:53AM,,18:07:00,LBS,6578.0,6578.0,0.0,Plus Materials,,978.2775,978.28,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15160,2026-06-01,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-06-02,5:10AM,,18:50:00,LBS,4427.0,4427.0,0.0,Plus Materials,,820.5881,820.58,0.0,,,1,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15164,2026-06-01,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-06-02,5:11AM,,18:49:00,LBS,7340.0,7340.0,0.0,Plus Materials,,1091.6009,1091.61,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15166,2026-06-01,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-06-02,5:11AM,,18:49:00,LBS,12257.0,12257.0,0.0,Plus Materials,,1828.3092,1828.31,0.0,,,33,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15167,2026-06-01,Plus Monroe Warehouse,COMPLETED,SHREDDER (1ST SHIFT),Posted,2026-06-02,5:12AM,,18:48:00,LBS,7335.0,7335.0,0.0,Plus Materials,,407.0615,407.07,0.0,,,36,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15170,2026-06-01,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-06-02,5:12AM,,18:48:00,LBS,4641.0,4641.0,0.0,Plus Materials,,127.6275,127.64,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15174,2026-06-01,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-06-02,5:13AM,,18:47:00,LBS,6493.0,6493.0,0.0,Plus Materials,,965.636,965.64,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15176,2026-06-01,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-06-02,5:13AM,,18:47:00,LBS,8212.0,8212.0,0.0,Plus Materials,,1224.9385,1224.94,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15184,2026-06-01,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-06-02,5:14AM,,18:46:00,LBS,6560.0,6560.0,0.0,Plus Materials,,978.5183,978.52,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15186,2026-06-01,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-06-02,5:15AM,,18:45:00,LBS,6063.0,6063.0,0.0,Plus Materials,,1118.9385,1118.93,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15190,2026-06-01,PRN Southeast,COMPLETED,BALER,Posted,2026-06-02,5:15AM,,18:45:00,LBS,2050.0,2696.0,-646.0,Plus Materials,,8.6,111.1,102.5,,,3,3,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15191,2026-06-01,Plus Ryder Midwest,COMPLETED,BOGUS,Posted,2026-06-01,11:36AM,,12:24:00,LBS,3200.0,3200.0,0.0,Plus Materials,,640.0,640.0,0.0,,,44,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15192,2026-06-02,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-06-03,5:53AM,,18:07:00,LBS,8664.0,8664.0,0.0,Plus Materials,,2023.9908,2023.99,0.0,,,7,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
15196,2026-06-02,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-06-03,5:53AM,,18:07:00,LBS,8656.0,8656.0,0.0,Plus Materials,,1291.1655,1291.16,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
